"","strategy.permit","CHNK_earn.bySpec","CHUM_earn.bySpec","COHO_earn.bySpec","DCRB_earn.bySpec","KCRB_earn.bySpec","PCOD_earn.bySpec","PHLB_earn.bySpec","PINK_earn.bySpec","PLCK_earn.bySpec","POUND_earn.bySpec","SABL_earn.bySpec","SAC_earn.bySpec","SOCK_earn.bySpec","TCRB_earn.bySpec"
"625","B06B G34Z K09Z",NA,NA,NA,NA,0.561899903601599,NA,0.294583787710688,NA,NA,NA,NA,0.136784873318482,NA,NA
"626","B06B G34Z K09Z S04Z",0.107133953693697,NA,NA,NA,0.417361756476532,NA,0.250494485831168,NA,NA,0.223096149189358,NA,NA,NA,NA
"627","B06B G34Z S03A",NA,0.153935154437859,NA,NA,NA,NA,0.348311765550446,NA,NA,NA,NA,0.11226047454496,0.343849713578723,NA
"628","B06B G34Z S04H",NA,NA,NA,NA,NA,NA,0.30647834560249,NA,NA,NA,NA,0.463709915549519,0.209392387902193,NA
"629","B06B H01A L21A S01A T19A",NA,NA,NA,NA,NA,NA,0.282425475616334,0.230204367649154,NA,NA,NA,0.112040636617047,NA,0.135691796717695
"630","B06B H01A S01A",NA,0.251847886316667,NA,NA,NA,NA,0.377510179333459,0.102091246283125,NA,NA,NA,NA,NA,NA
"631","B06B H01M",NA,NA,NA,NA,NA,NA,0.664602116181513,NA,NA,NA,NA,NA,NA,NA
"632","B06B H01M S01L",NA,NA,NA,NA,NA,NA,0.375681660502638,NA,NA,NA,NA,NA,0.424781165749768,NA
"633","B06B H01M S01M",NA,NA,NA,NA,NA,NA,0.216942099963221,0.122540503421664,NA,NA,NA,NA,0.217783213490377,NA
"634","B06B H21A",NA,NA,NA,NA,NA,NA,0.816920800601477,NA,NA,NA,NA,NA,NA,NA
"635","B06B H34H",NA,NA,NA,NA,NA,NA,0.403416362051917,NA,NA,NA,NA,0.409002567091976,NA,NA
"636","B06B H34M",NA,NA,NA,NA,NA,NA,0.668414381975804,NA,NA,NA,NA,NA,NA,NA
"637","B06B H34M M06B",NA,NA,NA,NA,NA,0.179774258197251,0.464941311238305,NA,NA,NA,NA,NA,NA,NA
"638","B06B H34M T09O",NA,NA,NA,NA,NA,NA,0.454533727690706,NA,NA,NA,NA,NA,NA,0.439966461195419
"639","B06B I25B",NA,NA,NA,NA,NA,NA,0.557368633398957,NA,NA,NA,NA,NA,NA,NA
"640","B06B I25B S04D",NA,NA,NA,NA,NA,NA,0.584185258054676,NA,NA,NA,NA,NA,0.200861513011754,NA
"641","B06B I25B S04D S15B",0.135017727585671,NA,0.19584846360872,NA,NA,NA,0.367284189561007,NA,NA,NA,NA,NA,0.192442823264759,NA
"642","B06B I25B S15B",0.208262310746663,NA,0.205980959566323,NA,NA,NA,0.410067099358494,NA,NA,NA,NA,NA,NA,NA
"643","B06B I25B S15B Y06A",0.200349449994763,NA,0.111911329483891,NA,NA,NA,0.1071219048277,NA,NA,NA,NA,NA,NA,NA
"644","B06B I26B M06B M26B S03H",NA,NA,NA,NA,NA,0.409832982284048,0.217848633208693,NA,NA,NA,NA,NA,0.109930555627717,NA
"645","B06B I26B M06B S03H",NA,NA,NA,NA,NA,0.170015485086369,0.392653507738439,NA,NA,NA,NA,NA,0.190547742743855,NA
"646","B06B I26B S03H",NA,NA,0.102335771331549,NA,NA,NA,0.11468033855975,NA,NA,NA,NA,NA,0.555695539056095,NA
"647","B06B J11A",NA,NA,NA,NA,NA,NA,0.180029663066614,NA,NA,NA,NA,NA,NA,NA
"648","B06B J11A L21A",NA,NA,NA,NA,NA,NA,0.274287747941705,NA,NA,NA,NA,0.524050534854466,NA,NA
"649","B06B J11A L21A L21C",NA,NA,NA,NA,NA,NA,0.224678109599594,NA,NA,NA,NA,0.633468262341173,NA,NA
"650","B06B J11A L21A L21C Q11A",NA,NA,NA,NA,NA,NA,0.12761678515715,NA,NA,NA,NA,0.326070644242137,NA,NA
"651","B06B J11A L21A Q11A",NA,NA,NA,NA,NA,NA,0.13899361506629,NA,NA,NA,NA,0.220304575241214,NA,NA
"652","B06B J11A L21C Q11A",NA,NA,NA,NA,NA,NA,0.374094937021181,NA,NA,NA,NA,0.21047143495289,NA,NA
"653","B06B J11A L21C S15B",0.237474573984368,NA,0.21190587947969,NA,NA,NA,0.177316891413763,NA,NA,NA,NA,0.1310084528515,NA,NA
"654","B06B J11A Q11A",NA,NA,NA,NA,NA,NA,0.432383363017302,NA,NA,NA,NA,NA,NA,NA
"655","B06B J11A Q11A S03A",NA,0.215106809058968,NA,NA,NA,NA,0.170713847943827,NA,NA,NA,NA,NA,NA,NA
"656","B06B J11A Q11A S03T",NA,NA,NA,NA,NA,NA,0.102397918806608,NA,NA,NA,NA,NA,0.45152634574457,NA
"657","B06B J11A Q11A S15B",0.115994627039592,NA,0.244583230525846,NA,NA,NA,0.216500497836179,NA,NA,NA,NA,NA,NA,NA
"658","B06B J11A S03A",NA,0.520580428996998,NA,NA,NA,NA,0.157773986076356,NA,NA,NA,NA,NA,NA,NA
"659","B06B J11A S03T",NA,NA,NA,NA,NA,NA,0.222882688014246,NA,NA,NA,NA,NA,0.36467727513971,NA
"660","B06B J11A S15B",0.176489695807408,NA,0.215233861461895,NA,NA,NA,0.280428682168938,NA,NA,NA,NA,NA,NA,NA
"661","B06B J11A Y06A",NA,NA,NA,NA,NA,NA,0.56177886388567,NA,NA,NA,NA,NA,NA,NA
"662","B06B K09T",NA,NA,NA,NA,0.472594175353622,NA,0.527405824646378,NA,NA,NA,NA,NA,NA,NA
"663","B06B K09Z",NA,NA,NA,NA,0.573986343359223,NA,0.424326063056632,NA,NA,NA,NA,NA,NA,NA
"664","B06B K09Z K09ZE",NA,NA,NA,NA,0.723917687975454,NA,0.275223543788537,NA,NA,NA,NA,NA,NA,NA
"665","B06B K09Z K09ZF",NA,NA,NA,NA,0.899044010640612,NA,0.100955989359388,NA,NA,NA,NA,NA,NA,NA
"666","B06B K09Z K91T",NA,NA,NA,NA,0.700904367053254,NA,0.299093101251898,NA,NA,NA,NA,NA,NA,NA
"667","B06B K09Z S03T",NA,NA,NA,NA,0.30124605194781,NA,0.583506811678608,NA,NA,NA,NA,NA,0.11516923155065,NA
"668","B06B K09ZE",NA,NA,NA,NA,0.655025809388226,NA,0.344974190611774,NA,NA,NA,NA,NA,NA,NA
"669","B06B K19A",NA,NA,NA,NA,0.630669961586927,NA,0.368059199552613,NA,NA,NA,NA,NA,NA,NA
"670","B06B K29A",NA,NA,NA,NA,0.68949884919669,NA,0.309214427047915,NA,NA,NA,NA,NA,NA,NA
"671","B06B K29A S01A",NA,0.196732715783338,NA,NA,0.222457891785586,NA,0.154162798523482,0.358265792961174,NA,NA,NA,NA,NA,NA
"672","B06B K29A S03A",NA,0.455368118272688,NA,NA,0.161999149661697,NA,0.18593564362161,NA,NA,NA,NA,NA,NA,NA
"673","B06B K29A S03T",NA,NA,NA,NA,0.381354964019314,NA,0.25133640920643,NA,NA,NA,NA,NA,0.363935367691363,NA
"674","B06B K39A K49A S01A",NA,0.130021237355061,NA,NA,0.122958418699076,NA,0.118827073222468,0.371280141768126,NA,NA,NA,NA,NA,0.175122056414876
"675","B06B K39A S01A",NA,0.299005947475858,NA,NA,0.175930899990408,NA,0.240345788279999,0.240211588074012,NA,NA,NA,NA,NA,NA
"676","B06B K39A S15B T19A Y06A",NA,NA,0.173098209426891,NA,0.118695812297001,NA,0.231414689641429,NA,NA,NA,NA,NA,NA,0.218807929938452
"677","B06B K39A S15B Y06A",0.184662431711835,NA,NA,NA,0.232212551405542,NA,0.241504721859609,NA,NA,NA,NA,NA,NA,NA
"678","B06B K49A",NA,NA,NA,NA,0.134727515533026,NA,0.434297630873353,NA,NA,NA,NA,NA,NA,0.42934580871175
"679","B06B K49A S01A",NA,0.113594197773009,NA,NA,NA,NA,0.315062552496755,0.258538076846622,NA,NA,NA,NA,0.119087118247068,0.132412615842542
"680","B06B K49A S01E",NA,NA,NA,NA,0.139389833774557,NA,0.113669497841161,0.507688351513087,NA,NA,NA,NA,NA,0.218628949825062
"681","B06B K49A S03A",NA,0.134645522167904,0.108838577522822,NA,NA,NA,0.195054207668906,NA,NA,NA,NA,NA,0.137700621753825,0.29945208293682
"682","B06B K49A S03T",NA,NA,NA,NA,NA,NA,0.441779400317545,NA,NA,NA,NA,NA,0.294648416788738,0.25501016280807
"683","B06B K49A S15B",NA,NA,0.101598682832843,NA,NA,NA,0.484711582857527,NA,NA,NA,NA,NA,NA,0.388083754893831
"684","B06B K59A",NA,NA,NA,NA,0.582131103344918,NA,0.305168812210788,NA,NA,NA,NA,NA,NA,0.11254203058385
"685","B06B K59A S01A",NA,0.225902312889615,NA,NA,0.128474050162784,NA,0.320229281215734,0.273901239052682,NA,NA,NA,NA,NA,NA
"686","B06B K59A S03A",NA,0.176106321506668,0.10701947232701,NA,0.138239843088712,NA,0.204819754594558,NA,NA,NA,NA,NA,0.165500123106332,0.10904802815077
"687","B06B K59A S03T",NA,NA,NA,NA,NA,NA,0.164622366940268,NA,NA,NA,NA,NA,0.70588032722931,0.12251119899529
"688","B06B K69A",NA,NA,NA,NA,NA,NA,0.513748817471248,NA,NA,NA,NA,NA,NA,0.442527711782564
"689","B06B K69A L21A",NA,NA,NA,NA,NA,NA,0.640829941400263,NA,NA,NA,NA,0.173213165312025,NA,0.185956893287712
"690","B06B K69A S01A",NA,0.137463509813906,NA,NA,0.151773009108606,NA,0.232066059574035,0.362973970064594,NA,NA,NA,NA,NA,NA
"691","B06B K69A S03A",NA,NA,NA,NA,0.210592799263485,NA,0.193317517467471,NA,NA,NA,NA,NA,0.148681710460537,0.259639981474949
"692","B06B K69A S03T",NA,NA,NA,NA,0.148520590953139,NA,0.191766098515762,NA,NA,NA,NA,NA,0.405147350653762,0.247962274439018
"693","B06B K91Q K91T",NA,NA,NA,NA,0.639864130683808,NA,0.360135869316193,NA,NA,NA,NA,NA,NA,NA
"694","B06B K91R K91T T91Q",NA,NA,NA,NA,0.346436080724742,NA,0.10502300104089,NA,NA,NA,NA,NA,NA,0.548540918234368
"695","B06B K91T",NA,NA,NA,NA,0.477020667389404,NA,0.522769766352988,NA,NA,NA,NA,NA,NA,NA
"696","B06B K91T M06B S03M",NA,NA,NA,NA,0.307559892324662,0.141319503323453,0.109060004136948,NA,NA,NA,NA,NA,0.430465371852643,NA
"697","B06B K91T M91B T91Q",NA,NA,NA,NA,0.297345541448955,0.108252968154536,0.137155492754313,NA,NA,NA,NA,NA,NA,0.457245997642196
"698","B06B K91T S03T T91Q",NA,NA,NA,NA,0.117555627987084,NA,0.268904042070572,NA,NA,NA,NA,NA,0.107818704226301,0.505574957798886
"699","B06B K91T T91Q",NA,NA,NA,NA,0.353942469428776,NA,0.238874962409928,NA,NA,NA,NA,NA,NA,0.406481246267585
"700","B06B L12E",NA,NA,NA,NA,NA,NA,0.391007151572077,NA,NA,0.608536678597202,NA,NA,NA,NA
"701","B06B L12E Z12B",NA,NA,NA,NA,NA,NA,0.395012432916431,NA,NA,0.332489263777439,NA,NA,NA,NA
"702","B06B L12T",NA,NA,NA,NA,NA,NA,0.852965540758994,NA,NA,0.147034459241006,NA,NA,NA,NA
"703","B06B L21A",NA,NA,NA,NA,NA,NA,0.531890872119543,NA,NA,NA,NA,0.463217897949887,NA,NA
"704","B06B L21A L21C",NA,NA,NA,NA,NA,NA,0.235722051083902,NA,NA,NA,NA,0.762913686999464,NA,NA
"705","B06B L21A L21C P91A",NA,NA,NA,NA,NA,NA,0.184674478650945,NA,NA,NA,NA,0.688945610681074,NA,NA
"706","B06B L21A L21C P91A S03A",NA,0.241122688957334,NA,NA,NA,NA,0.12954570167759,NA,NA,NA,NA,0.232341783374675,NA,NA
"707","B06B L21A L21C Q11A",NA,NA,NA,NA,NA,NA,0.334152470564597,NA,NA,NA,NA,0.497610005195066,NA,NA
"708","B06B L21A L21C Q11A S03A",NA,0.251280743325803,NA,NA,NA,NA,0.11781051006542,NA,NA,NA,NA,0.351754492144313,NA,NA
"709","B06B L21A L21C S01A",NA,NA,NA,NA,NA,NA,0.273030163765268,0.23090508707404,NA,NA,NA,0.39949208528202,NA,NA
"710","B06B L21A L21C S03A",NA,0.157936001291814,NA,NA,NA,NA,0.295715383371497,NA,NA,NA,NA,0.455175755803259,NA,NA
"711","B06B L21A L21C S03T",NA,NA,NA,NA,NA,NA,0.142302799082843,NA,NA,NA,NA,0.409941348511495,0.442712775551365,NA
"712","B06B L21A L21C S15B",0.112745103576145,NA,0.271196236391756,NA,NA,NA,0.162853063018454,NA,NA,NA,NA,0.447959496210154,NA,NA
"713","B06B L21A P09B",NA,NA,NA,NA,NA,NA,0.226594492867319,NA,NA,NA,NA,0.149671793718277,NA,NA
"714","B06B L21A P91A S03A",NA,0.158507523742844,NA,NA,NA,NA,0.224705971684779,NA,NA,NA,NA,0.171891672238137,0.106921429135439,NA
"715","B06B L21A Q11A",NA,NA,NA,NA,NA,NA,0.111997087679838,NA,NA,NA,NA,0.502458667291206,NA,NA
"716","B06B L21A Q11A S03A",NA,0.196671501462517,NA,NA,NA,NA,0.250473864245813,NA,NA,NA,NA,0.243623338688199,NA,NA
"717","B06B L21A Q11A S15B",NA,NA,0.162070774189048,NA,NA,NA,0.11453306553507,NA,NA,NA,NA,0.190993912527464,NA,NA
"718","B06B L21A Q11A S15B Y06A",NA,0.197565661573693,0.124513271113624,NA,NA,NA,0.127149181340296,NA,NA,NA,NA,0.168235143818032,NA,NA
"719","B06B L21A Q11A U11A",NA,NA,NA,NA,NA,NA,0.107007869496795,NA,NA,NA,NA,0.266334451174105,NA,NA
"720","B06B L21A S01A",NA,0.184895827873642,NA,NA,NA,NA,0.220017029373852,0.391713273819206,NA,NA,NA,0.15410852186311,NA,NA
"721","B06B L21A S01A T19A",NA,NA,NA,NA,NA,NA,0.228897713311001,0.274527385148339,NA,NA,NA,0.162897195777335,NA,0.206577506009197
"722","B06B L21A S03A",NA,0.200630904346207,NA,NA,NA,NA,0.300782937777559,NA,NA,NA,NA,0.244875427501878,NA,NA
"723","B06B L21A S03T",NA,NA,NA,NA,NA,NA,0.176432311623032,NA,NA,NA,NA,0.15808008469755,0.653515432292768,NA
"724","B06B L21A S05B",NA,NA,0.294710930265841,NA,NA,NA,0.220070071721204,NA,NA,NA,NA,0.390355575103982,NA,NA
"725","B06B L21A S15B",0.2044222204608,NA,0.16200760398117,NA,NA,NA,0.418950142825852,NA,NA,NA,NA,0.172764881359375,NA,NA
"726","B06B L21C",NA,NA,NA,NA,NA,NA,0.431224288459947,NA,NA,NA,NA,0.557962543540519,NA,NA
"727","B06B L21C P09A S15B",NA,NA,0.169689302060733,NA,NA,NA,0.122470766987437,NA,NA,NA,NA,0.166832405343165,NA,NA
"728","B06B L21C Q11A",NA,NA,NA,NA,NA,NA,0.180946400971844,NA,NA,NA,NA,0.385732938165399,NA,NA
"729","B06B L21C Q11A S03A",NA,0.215976360046555,NA,NA,NA,NA,0.170226417830578,NA,NA,NA,NA,0.234494490582572,NA,NA
"730","B06B L21C Q11A S15B",NA,NA,0.273984951667492,NA,NA,NA,0.275740174102973,NA,NA,NA,NA,0.137717508017236,NA,NA
"731","B06B L21C Q11A S15B Y06A",NA,NA,0.275315113822342,NA,NA,NA,0.109483254944452,NA,NA,NA,NA,0.27606046224244,NA,NA
"732","B06B L21C Q11B",NA,NA,NA,NA,NA,NA,0.199581951297326,NA,NA,NA,NA,0.195292826614301,NA,NA
"733","B06B L21C S01A",NA,0.242998162649364,NA,NA,NA,NA,0.244694128258452,0.344331491746954,NA,NA,NA,0.14839590601486,NA,NA
"734","B06B L21C S01A T19A",NA,0.102501151365082,NA,NA,NA,NA,0.200349875915461,0.411952403188122,NA,NA,NA,0.122652457251426,NA,0.110174163620682
"735","B06B L21C S03A",NA,0.16682607501165,0.149531459252828,NA,NA,NA,0.29944677165237,NA,NA,NA,NA,0.163815369377341,0.133538372040698,NA
"736","B06B L21C S03A S15B",NA,0.209687942568696,0.203995017340158,NA,NA,NA,0.331777627175485,NA,NA,NA,NA,0.203072673270143,NA,NA
"737","B06B L21C S03T",NA,NA,NA,NA,NA,NA,0.160727256102434,NA,NA,NA,NA,0.185113334879131,0.647063761644966,NA
"738","B06B L21C S05B",NA,NA,0.120412990210233,NA,NA,NA,0.17380273355352,NA,NA,NA,NA,0.651418412197328,NA,NA
"739","B06B L21C S15B",0.122274077537831,NA,0.224487361000174,NA,NA,NA,0.235626676758917,NA,NA,NA,NA,0.312413993374983,NA,NA
"740","B06B L21E",NA,NA,NA,NA,NA,NA,0.184671076486393,NA,NA,0.815328923513607,NA,NA,NA,NA
"741","B06B M04B",NA,NA,NA,NA,NA,0.49259711951151,0.469183152198554,NA,NA,NA,NA,NA,NA,NA
"742","B06B M05B",NA,NA,NA,NA,NA,NA,0.703937620392808,NA,NA,NA,NA,NA,NA,NA
"743","B06B M05B M06B",NA,NA,NA,NA,NA,0.167390485357088,0.292980860137053,NA,NA,NA,NA,NA,NA,NA
"744","B06B M05B M26B S03T",NA,NA,NA,NA,NA,0.274983925053786,0.334440139934641,NA,NA,NA,NA,NA,0.390176391757336,NA
"745","B06B M05B S04M",NA,NA,NA,NA,NA,0.195602698740466,0.586424533436103,NA,NA,NA,NA,NA,0.167862750663358,NA
"746","B06B M05B Y06A",NA,NA,NA,NA,NA,NA,0.346013820645305,NA,NA,NA,NA,NA,NA,NA
"747","B06B M05B Z12B",NA,NA,NA,NA,NA,NA,0.368811322476383,NA,NA,NA,NA,NA,NA,NA
"748","B06B M06B",NA,NA,NA,NA,NA,0.375529548129566,0.605895723579198,NA,NA,NA,NA,NA,NA,NA
"749","B06B M06B M09B",NA,NA,NA,NA,NA,0.373032050216803,0.624281356593397,NA,NA,NA,NA,NA,NA,NA
"750","B06B M06B M09G",NA,NA,NA,NA,NA,0.245441335617197,0.739985274684384,NA,NA,NA,NA,NA,NA,NA
"751","B06B M06B M26B",NA,NA,NA,NA,NA,0.653699784495657,0.2732354220641,NA,NA,NA,NA,NA,NA,NA
"752","B06B M06B M26B S03H",NA,NA,NA,NA,NA,0.210520196683376,0.254251578317846,NA,NA,NA,NA,NA,0.245060111810651,NA
"753","B06B M06B M26B S05B",NA,NA,NA,NA,NA,NA,0.261040188849124,NA,NA,NA,NA,NA,NA,NA
"754","B06B M06B M26B T09O",NA,NA,NA,NA,NA,0.562649142496311,0.259548487171792,NA,NA,NA,NA,NA,NA,0.177802370331897
"755","B06B M06B P07A P17A",NA,NA,NA,NA,NA,0.424646051999562,0.271164354571006,NA,NA,NA,NA,NA,NA,NA
"756","B06B M06B P09B",NA,NA,NA,NA,NA,NA,0.249699680036322,NA,NA,NA,NA,NA,NA,NA
"757","B06B M06B P91A",NA,NA,NA,NA,NA,0.633877120586328,0.241143180980618,NA,NA,NA,NA,NA,NA,NA
"758","B06B M06B P91A S05B",NA,NA,0.106259981555211,NA,NA,0.207841284837034,0.453959256510036,NA,NA,NA,NA,NA,NA,NA
"759","B06B M06B Q11B",NA,NA,NA,NA,NA,0.24474964997027,0.621017245816357,NA,NA,NA,NA,NA,NA,NA
"760","B06B M06B Q11B S01K",NA,NA,NA,NA,NA,0.210991979584598,0.421590744223276,0.1121870154114,NA,NA,NA,NA,NA,NA
"761","B06B M06B S01K",NA,NA,NA,NA,NA,0.366944025076233,0.188191418697444,0.202685735748426,NA,NA,NA,NA,0.114562512617116,NA
"762","B06B M06B S02K",NA,NA,NA,NA,NA,0.123000100898622,0.50568412906286,0.363383266015576,NA,NA,NA,NA,NA,NA
"763","B06B M06B S03A",NA,0.252596202979892,NA,NA,NA,0.121793991432615,0.333925997123677,NA,NA,NA,NA,NA,0.24063374468344,NA
"764","B06B M06B S03E",NA,NA,NA,NA,NA,0.295223775724396,0.341369090467556,NA,NA,NA,NA,NA,0.195441549354859,NA
"765","B06B M06B S03E S03H",NA,NA,NA,NA,NA,0.250938388055065,0.222120934418077,NA,NA,NA,NA,NA,0.433651389836075,NA
"766","B06B M06B S03H",NA,NA,NA,NA,NA,0.281420246593478,0.476632340167361,NA,NA,NA,NA,NA,0.215488824694259,NA
"767","B06B M06B S03H TB9BK",NA,NA,NA,NA,NA,0.370238766380377,0.351098914591798,NA,NA,NA,NA,NA,0.119434203156297,0.148933309583661
"768","B06B M06B S03M",NA,NA,NA,NA,NA,0.369938194540655,0.249643930714194,NA,NA,NA,NA,NA,0.357809281604838,NA
"769","B06B M06B S03T",NA,NA,NA,NA,NA,0.289973149785163,0.404493694238907,NA,NA,NA,NA,NA,0.286514275541714,NA
"770","B06B M06B S04H",NA,NA,NA,NA,NA,0.112358150216163,0.126577634748782,NA,NA,NA,NA,NA,0.728573951671414,NA
"771","B06B M06B S04K",NA,NA,NA,NA,NA,0.126027079743854,0.513205185566554,NA,NA,NA,NA,NA,0.323730983809328,NA
"772","B06B M06B S05B",NA,NA,0.275435699132298,NA,NA,NA,0.257149247779978,NA,NA,NA,NA,NA,NA,NA
"773","B06B M06B S15B",0.200947270574754,NA,0.277745928692312,NA,NA,0.194006475607458,0.301613903801681,NA,NA,NA,NA,NA,NA,NA
"774","B06B M06B T09E",NA,NA,NA,NA,NA,0.108612993993255,0.365707006538904,NA,NA,NA,NA,NA,NA,0.441892889690084
"775","B06B M06B T09H",NA,NA,NA,NA,NA,0.170311549102474,0.55159518649552,NA,NA,NA,NA,NA,NA,0.278093264402006
"776","B06B M06B T09K",NA,NA,NA,NA,NA,0.243225220740969,0.237477573291667,NA,NA,NA,NA,NA,NA,0.509548403855617
"777","B06B M06B T09O",NA,NA,NA,NA,NA,0.224700842666486,0.117638637610958,NA,NA,NA,NA,NA,NA,0.630812833889113
"778","B06B M06B T99A",NA,NA,NA,NA,NA,NA,0.343365084702004,NA,NA,NA,NA,NA,NA,0.171559459516254
"779","B06B M06G",NA,NA,NA,NA,NA,0.306909241248632,0.671220780210603,NA,NA,NA,NA,NA,NA,NA
"780","B06B M06G M26B",NA,NA,NA,NA,NA,0.895931252105945,0.104068747894055,NA,NA,NA,NA,NA,NA,NA
"781","B06B M06G M26G S03M",NA,NA,NA,NA,NA,0.596545347606071,0.163533197601231,NA,NA,NA,NA,NA,0.202881369680719,NA
"782","B06B M06G S03A",NA,0.505395615222543,NA,NA,NA,0.151725730282086,0.131547742682823,NA,NA,NA,NA,NA,0.111235794438874,NA
"783","B06B M06G S03E",NA,0.100767166463312,NA,NA,NA,0.241018135946824,0.236662214408223,NA,NA,NA,NA,NA,0.324747294657207,NA
"784","B06B M06G S03H",NA,NA,NA,NA,NA,0.304891929641405,0.449425826562581,NA,NA,NA,NA,NA,0.212320317571817,NA
"785","B06B M06G S03M",NA,NA,NA,NA,NA,0.326786382709023,0.257255462954357,NA,NA,NA,NA,NA,0.369396406324867,NA
"786","B06B M06G S03T",NA,NA,NA,NA,NA,0.337549589931167,0.324241607873384,NA,NA,NA,NA,NA,0.309756846100928,NA
"787","B06B M07B",NA,NA,NA,NA,NA,0.211393486790187,0.295927612335499,NA,0.438501789668612,NA,NA,NA,NA,NA
"788","B06B M07B M09B",NA,NA,NA,NA,NA,0.526091456593807,0.303503180352463,NA,0.167902682984968,NA,NA,NA,NA,NA
"789","B06B M07B M09B S01M",NA,NA,NA,NA,NA,0.346592057690315,0.240361628584707,NA,0.221913912267533,NA,NA,NA,0.10796884541367,NA
"790","B06B M07B M09B S04M",NA,NA,NA,NA,NA,0.422609063120553,0.137239283786939,NA,0.25953494164477,NA,NA,NA,0.157698240524537,NA
"791","B06B M07B M26B S01M",NA,NA,NA,NA,NA,0.34718911290354,0.133218986408366,NA,0.344874188172233,NA,NA,NA,0.117635251620875,NA
"792","B06B M07B M91B",NA,NA,NA,NA,NA,0.533731004769905,0.273090810473486,NA,0.192559015166762,NA,NA,NA,NA,NA
"793","B06B M07B S01M",NA,NA,NA,NA,NA,0.207976340367821,0.215761402567878,NA,0.287214539515624,NA,NA,NA,0.193263212035169,NA
"794","B06B M09B",NA,NA,NA,NA,NA,0.465004226365971,0.52974405375486,NA,NA,NA,NA,NA,NA,NA
"795","B06B M09B M26B",NA,NA,NA,NA,NA,0.431448695795565,0.559322064903472,NA,NA,NA,NA,NA,NA,NA
"796","B06B M09B M26B S03H",NA,NA,NA,NA,NA,0.383864053402455,0.486012934267925,NA,NA,NA,NA,NA,0.121684543780082,NA
"797","B06B M09B M26B S03M",NA,NA,NA,NA,NA,0.211329019991713,0.529960041472815,NA,NA,NA,NA,NA,0.201976279876466,NA
"798","B06B M09B M26G T09M",NA,NA,NA,NA,NA,0.36881473232825,0.421645298661291,NA,NA,NA,NA,NA,NA,0.207627897921123
"799","B06B M09B M61B",NA,NA,NA,NA,NA,0.194389936175485,0.741473688407634,NA,NA,NA,NA,NA,NA,NA
"800","B06B M09B M7FG",NA,NA,NA,NA,NA,0.575912595473825,0.242387327868181,NA,0.177405361121095,NA,NA,NA,NA,NA
"801","B06B M09B M7FG T09M",NA,NA,NA,NA,NA,0.312927123009856,0.291129085026583,NA,0.195594691529697,NA,NA,NA,NA,0.198512926873741
"802","B06B M09B S01A",NA,NA,NA,NA,NA,0.318821038643685,0.218922209069393,0.324944679066762,NA,NA,NA,NA,NA,NA
"803","B06B M09B S01K",NA,NA,NA,NA,NA,0.297590865247796,0.353454479566858,0.16216250844794,NA,NA,NA,NA,0.135213330396001,NA
"804","B06B M09B S01L",NA,NA,NA,NA,NA,0.188305839709243,0.303800349866621,NA,NA,NA,NA,NA,0.456608946061742,NA
"805","B06B M09B S01M",NA,NA,NA,NA,NA,0.292084162395539,0.208217375178748,0.148411146584634,NA,NA,NA,NA,0.303888360208821,NA
"806","B06B M09B S01M T09M",NA,NA,NA,NA,NA,0.157407117021822,0.229350950047388,0.103694881731889,NA,NA,NA,NA,0.30896936317344,0.139345727367933
"807","B06B M09B S03H",NA,NA,NA,NA,NA,0.34204880428924,0.384473834961671,NA,NA,NA,NA,NA,0.25114077631599,NA
"808","B06B M09B S03M",NA,NA,NA,NA,NA,0.168827934488779,0.490562937154573,NA,NA,NA,NA,NA,0.314309200437648,NA
"809","B06B M09B S03M T09M",NA,NA,NA,NA,NA,0.313723794165024,0.187852745660217,NA,NA,NA,NA,NA,0.313559147191195,0.170131442860972
"810","B06B M09B S03T",NA,NA,NA,NA,NA,0.511998149587652,0.19030944947039,NA,NA,NA,NA,NA,0.289500363884942,NA
"811","B06B M09B S03T T09L",NA,NA,NA,NA,NA,0.210490485054839,0.410749192221967,NA,NA,NA,NA,NA,0.272485773344382,0.105553059387735
"812","B06B M09B S04K",NA,NA,NA,NA,NA,0.301706402406408,0.51371555269415,NA,NA,NA,NA,NA,0.172803049067864,NA
"813","B06B M09B S04K TB9BK",NA,NA,NA,NA,NA,0.124721137722949,0.509987524573168,NA,NA,NA,NA,NA,0.21492895069535,0.122658406553159
"814","B06B M09B S04M",NA,NA,NA,NA,NA,0.30390222350596,0.409013396064543,NA,NA,NA,NA,NA,0.261300095480105,NA
"815","B06B M09B S04T",NA,NA,NA,NA,NA,0.685355506906729,0.144415993654529,NA,NA,NA,NA,NA,0.163887974657685,NA
"816","B06B M09B T09K",NA,NA,NA,NA,NA,0.139368701297811,0.668943723741147,NA,NA,NA,NA,NA,NA,0.191687574961042
"817","B06B M09B T09L",NA,NA,NA,NA,NA,0.465435553059092,0.307418329443308,NA,NA,NA,NA,NA,NA,0.227144957796085
"818","B06B M09B T09M",NA,NA,NA,NA,NA,0.297324496676717,0.514424831837607,NA,NA,NA,NA,NA,NA,0.188196243631348
"819","B06B M09B T09O",NA,NA,NA,NA,NA,0.589066469093988,0.251362535926823,NA,NA,NA,NA,NA,NA,0.158072003145034
"820","B06B M09B TB9BK",NA,NA,NA,NA,NA,0.447250494668977,0.272914705173786,NA,NA,NA,NA,NA,NA,0.274428247753675
